feature,bin,good_count,bad_count,good_rate,bad_rate,woe,iv
sub_grade,D5,19612.0001,1777.0001,0.023322297717682662,0.038242192656128556,-0.49452953932695004,0.007378328770716141
sub_grade,E1,16847.0001,1421.0001,0.020034200998297443,0.03058084216685072,-0.4229328769158191,0.004460521291215054
sub_grade,E2,15475.0001,1529.0001,0.018402639081843003,0.03290507209056422,-0.5811327300841748,0.008427838487221015
sub_grade,E3,12848.0001,1286.0001,0.015278649902159472,0.027675554762208843,-0.594093101355927,0.0073649156555210945
sub_grade,E4,10551.0001,1173.0001,0.012547091795675622,0.025243721601286385,-0.6990885660528203,0.008876068724507927
sub_grade,E5,8525.0001,1050.0001,0.010137802843243634,0.022596681965946008,-0.8015317872754603,0.009986187650668553
sub_grade,F1,6425.0001,793.0001,0.007640514195609293,0.017065875573405546,-0.8036159851783452,0.007574371069279661
sub_grade,F2,4749.0001,643.0001,0.005647440017783027,0.013837778457136794,-0.8962000729201395,0.007340181906589467
sub_grade,F3,3792.0001,641.0001,0.004509389905503948,0.01379473716225321,-1.1181252859484012,0.010382181556582973
sub_grade,F4,2904.0001,505.0001,0.003453393563075712,0.010867929110169542,-1.1464587796829175,0.008500459375236805
sub_grade,F5,2163.0001,431.0001,0.00257220742598188,0.009275401199476958,-1.2826014127048628,0.008597525803519229
sub_grade,G1,1574.0001,297.0001,0.0018717774195739615,0.0063916344422768724,-1.2281015457609548,0.005550843396199952
sub_grade,G2,1192.0001,206.0001,0.0014175087227185717,0.00443325552507383,-1.1402332854761708,0.003438654884613793
sub_grade,G3,835.0001,146.0001,0.0009929696526207335,0.0031420166785663295,-1.1519200247960046,0.0024755303034150306
sub_grade,G4,585.0001,78.0001,0.0006956733850452167,0.0016786126525244953,-0.8808426533357623,0.0008658148324343584
sub_grade,G5,489.0001,87.0001,0.0005815116182962181,0.0018722984795006203,-1.1692911368731052,0.0015093056363985624
emp_length,1 year,54036.0001,3059.0001,0.06425880475351693,0.06583166593500768,-0.024182214431222926,3.80352663613559e-05
emp_length,10+ years,278061.0001,13508.0001,0.33066599085659476,0.2907009221847526,0.1288137949842462,0.005148052162426
emp_length,2 years,74751.0001,4119.0001,0.08889277355220128,0.08864355335243802,0.002807542183739454,6.996962238753145e-07
emp_length,3 years,66388.0001,3638.0001,0.07894761878206384,0.07829212142056634,0.008337601651119653,5.4652758835261615e-06
emp_length,4 years,49688.0001,2841.0001,0.05908822805370137,0.06114016456047956,-0.034137290331452165,7.004755227359293e-05
emp_length,5 years,52424.0001,3280.0001,0.06234183841494686,0.07058772925505684,-0.12422355876922614,0.0010243339053810257
emp_length,6 years,40192.0001,2758.0001,0.047795726595226525,0.059353950734397753,-0.21658245182556518,0.0025033085228111374
emp_length,7 years,41921.0001,2673.0001,0.049851827587402496,0.05752469561130192,-0.14315918702248517,0.0010984415484322637
emp_length,8 years,41728.0001,2227.0001,0.04962231486820645,0.04792648637717557,0.034772325991884574,5.8967901116451436e-05
emp_length,9 years,32831.0001,1826.0001,0.039042135268790835,0.039296706325864655,-0.006499252426695612,1.6545215604534913e-06
emp_length,< 1 year,66663.0001,3942.0001,0.07927464467729137,0.08483439856669729,-0.06778276576099589,0.0003768554955743876
emp_length,Unknown,42229.0001,2596.0001,0.050218096590057326,0.05586760567626217,-0.10660925570766028,0.0006022899587939625
home_ownership,ANY,3.0001,0.0001,3.567674141716845e-06,2.1520648784892732e-09,7.4132413716931165,2.6432075771703264e-05
home_ownership,MORTGAGE,423181.0001,20376.0001,0.5032405290899116,0.4385047417930392,0.13769761942843595,0.008913963802604907
home_ownership,NONE,43.0001,7.0001,5.113507711784224e-05,0.0001506466935591276,-1.0804666151242714,0.0001075189793818604
home_ownership,OTHER,155.0001,27.0001,0.00018432380545099335,0.0005810596692569823,-1.1481594293498112,0.00045551602299008867
home_ownership,OWN,83335.0001,4135.0001,0.09910073829430376,0.08898788487759633,0.10763665580569816,0.0010885137224276155
home_ownership,RENT,334195.0001,21922.0001,0.3974197060590742,0.47177566481448335,-0.17151066983666083,0.012752840292487353
verification_status,Not Verified,254264.0001,12486.0001,0.30236695398482827,0.2687068246150591,0.11802044524254299,0.003972583455141752
verification_status,Source Verified,315356.0001,14202.0001,0.3750166485761828,0.30563625816835865,0.20457472509470812,0.014193474294644143
